Day of date,customer,ab test group name,customer sensitive to VT,impressions,installs,spend,clickthrough install,viewthrough install,viewthrough conversion rate,clickthrough conversion rate,installs conversion rate,cost per impression
15-Sep-22,customer_21,control,False,32132,28,745,27,1,0.0031121623303871533,0.08402838292045313,0.08714054525084028,23.18560936138429
15-Sep-22,customer_21,experiment,False,44345,25,754,24,1,0.0022550456646747096,0.054121095952193034,0.05637614161686774,17.00304431164731
15-Sep-22,customer_22,control,False,1635452,141,725,122,19,0.001161758339590523,0.007459711443686516,0.00862146978327704,0.4433025243174364
15-Sep-22,customer_22,experiment,False,1808840,122,733,104,18,0.0009951128900289687,0.005749541142389598,0.006744654032418567,0.40523208243957454
15-Sep-22,customer_23,control,True,384558,57,535,52,5,0.0013001939889431503,0.013522017485008763,0.014822211473951914,1.3912075681691707
15-Sep-22,customer_23,experiment,True,131273,53,535,47,6,0.0045706276233498135,0.0358032497162402,0.04037387733959002,4.075476297486917
15-Sep-22,customer_24,control,False,5307672,2078,952,1988,90,0.0016956586616505315,0.03745521577068063,0.039150874432331166,0.179363005099034
15-Sep-22,customer_24,experiment,False,4443736,2039,959,1958,81,0.0018227905528141186,0.044062023486543755,0.045884814039357874,0.21580940001836293
15-Sep-22,customer_25,control,False,9725868,5342,6580,4167,1175,0.01208118391078308,0.042844504984028156,0.05492568889481124,0.6765462990038523
15-Sep-22,customer_25,experiment,False,18760735,5858,6608,3468,2390,0.01273937295100645,0.018485416482883002,0.031224789433889448,0.35222500610983526
15-Sep-22,customer_26,control,False,36871,128,528,127,1,0.0027121586070353396,0.3444441430934881,0.3471563017005235,14.320197445146594
15-Sep-22,customer_26,experiment,False,69861,156,533,156,0,0.0,0.22330055395714346,0.22330055395714346,7.629435593535735
15-Sep-22,customer_27,control,False,2361661,661,3888,623,38,0.001609037029446648,0.026379738666980568,0.02798877569642722,1.6462989396022545
15-Sep-22,customer_27,experiment,False,3208353,642,3911,601,41,0.001277914244473722,0.018732352705578218,0.020010266950051946,1.2190055146674945
15-Sep-22,customer_28,control,False,6745519,537,3037,311,226,0.0033503722990032344,0.004610468075177018,0.007960840374180253,0.45022480849879754
15-Sep-22,customer_28,experiment,False,6013057,546,3076,328,218,0.00362544376346341,0.005454796121174305,0.009080239884637714,0.5115534411198829
15-Sep-22,customer_29,control,False,1956312,53,549,36,17,0.0008689820437639803,0.0018401972691472525,0.002709179312911233,0.28063008354495605
15-Sep-22,customer_29,experiment,False,806508,57,551,43,14,0.0017358786273663747,0.005331627212625293,0.007067505839991668,0.6831922311991946
15-Sep-22,customer_30,control,False,3075981,660,5786,629,31,0.00100780856578763,0.020448760899368364,0.021456569465155995,1.8810259231120088
15-Sep-22,customer_30,experiment,False,7262610,620,5800,573,47,0.0006471502669150622,0.007889725594517673,0.008536875861432737,0.7986109676824172
16-Sep-22,customer_1,control,False,6252517,2363,40959,2267,96,0.0015353816710934173,0.03625739842050809,0.03779278009160151,6.550801861074508
16-Sep-22,customer_1,experiment,False,4640513,2561,41014,2481,80,0.0017239473308231223,0.053463916597152085,0.05518786392797521,8.838246978297443
16-Sep-22,customer_2,control,False,22202047,3031,5999,2731,300,0.001351226758505646,0.012300667591596395,0.013651894350102042,0.27020031080917895
16-Sep-22,customer_2,experiment,False,18442765,3077,6031,2758,319,0.0017296755665433031,0.014954373706979404,0.016684049273522707,0.32701170350541253
16-Sep-22,customer_3,control,False,21983629,2780,12785,2392,388,0.0017649497269081461,0.010880824089598673,0.01264577381650682,0.5815691303742435
16-Sep-22,customer_3,experiment,False,53251314,3456,12930,2003,1453,0.0027285711672767362,0.0037614095306643513,0.006489980697941087,0.24281090979276115
16-Sep-22,customer_4,control,True,6799735,5127,6357,4965,162,0.002382445786490209,0.07301755141928325,0.07539999720577346,0.9348893743653245
16-Sep-22,customer_4,experiment,True,5518972,5361,6392,5181,180,0.0032614769562157595,0.0938761783897436,0.09713765534595935,1.1581867057850628
16-Sep-22,customer_5,control,True,25660973,1503,17211,1123,380,0.0014808479787574696,0.004376295474064837,0.005857143452822308,0.6707072253261791
16-Sep-22,customer_5,experiment,True,21519560,1433,17308,1124,309,0.0014359029645587549,0.005223155120271976,0.00665905808483073,0.804291537559318
16-Sep-22,customer_6,control,False,1914674,169,3110,163,6,0.00031336927330710083,0.008513198591509574,0.008826567864816674,1.6242973999751393
16-Sep-22,customer_6,experiment,False,2406105,178,3148,161,17,0.0007065360821743024,0.0066913123076507465,0.007397848389825049,1.3083385804027672
16-Sep-22,customer_7,control,False,2340176,514,1366,459,55,0.002350250579443597,0.01961390938117475,0.021964159960618346,0.5837167802763553
16-Sep-22,customer_7,experiment,False,9058383,571,1368,382,189,0.0020864651008905234,0.004217088193334285,0.006303553294224808,0.15102033111207597
16-Sep-22,customer_8,control,False,2968401,668,14710,616,52,0.0017517848835113586,0.020751913235442246,0.022503698118953606,4.955529930086939
16-Sep-22,customer_8,experiment,False,30950136,619,14853,316,303,0.0009789940826108161,0.0010209971290594652,0.0019999912116702816,0.4799009606936784
16-Sep-22,customer_9,control,False,4497145,597,14311,518,79,0.0017566700651190923,0.011518418907996073,0.013275088973115166,3.182241177458143
16-Sep-22,customer_9,experiment,False,3678986,582,14323,515,67,0.001821153981015421,0.01399842239138719,0.015819576372402614,3.8931923089677425
16-Sep-22,customer_10,control,False,1673426,270,7508,208,62,0.0037049741070116038,0.012429590552555058,0.016134564659566662,4.4866041282972775
16-Sep-22,customer_10,experiment,False,6324224,825,7613,144,681,0.010768119535297927,0.0022769591968911916,0.01304507873218912,1.2037840531897668
16-Sep-22,customer_11,control,False,76331542,3285,14234,2148,1137,0.0014895546064037327,0.0028140398368999278,0.004303594443303661,0.18647599179903898
16-Sep-22,customer_11,experiment,False,102736470,3598,14318,1907,1691,0.0016459588303939193,0.0018562054935311676,0.0035021643239250876,0.13936628346292218
16-Sep-22,customer_12,control,False,275443,595,2507,580,15,0.005445772809619413,0.21056988197195062,0.21601565478157006,9.101701622477245
16-Sep-22,customer_12,experiment,False,3230626,779,2558,451,328,0.010152831061224667,0.013960142709183915,0.024112973770408584,0.7917970077625822
16-Sep-22,customer_13,control,False,725465,32,389,28,4,0.0005513705002998077,0.003859593502098654,0.0044109640023984615,0.536207811541563
16-Sep-22,customer_13,experiment,False,352087,64,382,16,48,0.013632994117931079,0.004544331372643693,0.018177325490574773,1.0849591152186817
16-Sep-22,customer_14,control,False,8789897,1430,12463,1292,138,0.0015699842671649052,0.014698693283891721,0.016268677551056626,1.41787782041132
16-Sep-22,customer_14,experiment,False,21555249,1532,12834,1027,505,0.002342816823874315,0.004764500748750339,0.0071073175726246544,0.5954002201505535
16-Sep-22,customer_15,control,False,10589442,909,10134,747,162,0.0015298256508699893,0.007054196056789395,0.008584021707659383,0.9569909349331154
16-Sep-22,customer_15,experiment,False,12644956,806,10328,623,183,0.0014472173726820402,0.004926865700442137,0.006374083073124177,0.8167683620251427
16-Sep-22,customer_16,control,False,18453716,4993,10479,4828,165,0.0008941288572989853,0.026162752260845457,0.027056881118144444,0.5678531088264283
16-Sep-22,customer_16,experiment,False,15327368,5563,10706,4644,919,0.005995810891993981,0.030298744050511476,0.03629455494250546,0.6984891339465459
16-Sep-22,customer_17,control,False,1326908,1115,10279,1109,6,0.000452179050846027,0.08357776123137399,0.08402994028222002,7.746580772743853
16-Sep-22,customer_17,experiment,False,1574448,1099,10355,1096,3,0.0001905429712508765,0.06961169883032021,0.06980224180157109,6.576908224342754
16-Sep-22,customer_18,control,False,1072991,219,936,206,13,0.0012115665462245258,0.0191986698863271,0.020410236432551625,0.8723279132816584
16-Sep-22,customer_18,experiment,False,1136214,240,932,229,11,0.000968127483026965,0.02015465396483409,0.021122781447861054,0.8202680128919376
16-Sep-22,customer_19,control,True,221374,75,368,69,6,0.0027103453883473216,0.0311689719659942,0.03387931735434152,1.6623451715196906
16-Sep-22,customer_19,experiment,True,663644,86,370,81,5,0.00075341598809,0.012205339007058,0.012958754995148002,0.5575278311866001
16-Sep-22,customer_20,control,True,1271977,464,8564,454,10,0.0007861777374905363,0.03569246928207035,0.03647864701956089,6.732826143868954
16-Sep-22,customer_20,experiment,True,2819704,437,8672,427,10,0.0003546471544530915,0.015143433495147008,0.015498080649600099,3.0755001234172097
16-Sep-22,customer_21,control,False,29872,24,740,24,0,0.0,0.08034279592929834,0.08034279592929834,24.77236207820032
16-Sep-22,customer_21,experiment,False,53721,37,764,33,4,0.007445877775916309,0.06142849165130954,0.06887436942722586,14.221626552000147
16-Sep-22,customer_22,control,False,1448996,138,705,127,11,0.0007591463330471583,0.008764689481544461,0.00952383581459162,0.4865437861802241
16-Sep-22,customer_22,experiment,False,1526436,132,713,109,23,0.0015067778799766251,0.007140816909454442,0.008647594789431067,0.46710114279275383
16-Sep-22,customer_23,control,True,299047,42,528,32,10,0.0033439559667878295,0.010700659093721055,0.014044615060508883,1.765608750463974
16-Sep-22,customer_23,experiment,True,109242,39,522,38,1,0.0009153988392742718,0.03478515589242233,0.0357005547316966,4.778381941011699
16-Sep-22,customer_24,control,False,2771292,2114,900,2033,81,0.0029228244443385972,0.07335928512765887,0.07628210957199746,0.3247582715931775
16-Sep-22,customer_24,experiment,False,2960982,2091,909,2010,81,0.002735578939689603,0.06788288479970497,0.07061846373939457,0.30699274767627766
16-Sep-22,customer_25,control,False,8445593,5038,6485,4106,932,0.011035341153664403,0.04861707164908373,0.05965241280274813,0.7678560877844812
16-Sep-22,customer_25,experiment,False,17246792,5581,6542,3592,1989,0.011532579508119539,0.020827061635578372,0.03235964114369791,0.379316918763791
16-Sep-22,customer_26,control,False,39244,149,529,148,1,0.002548160228315156,0.37712771379064314,0.3796758740189583,13.479767607787178
16-Sep-22,customer_26,experiment,False,260911,149,531,141,8,0.0030661796551314435,0.05404141642169169,0.057107596076823135,2.0351767460934957
16-Sep-22,customer_27,control,False,2250440,587,3966,568,19,0.000844279340928885,0.02523950871829509,0.026083788059223973,1.7623220348020832
16-Sep-22,customer_27,experiment,False,3142051,653,4006,609,44,0.001400359192132782,0.01938224427292873,0.020782603465061514,1.2749633917463465
16-Sep-22,customer_28,control,False,6845950,593,3032,377,216,0.0031551501252565384,0.005506905542693125,0.008662055667949664,0.44288959165638075
16-Sep-22,customer_28,experiment,False,6143553,595,2992,410,185,0.003011286791210233,0.006673662618357814,0.009684949409568046,0.4870145988811361
16-Sep-22,customer_29,control,False,2255767,43,554,31,12,0.0005319698355370923,0.0013742554084708216,0.001906225244007914,0.24559274073962425
16-Sep-22,customer_29,experiment,False,987660,47,557,36,11,0.001113743595974323,0.003644979041370512,0.004758722637344835,0.563959257234271
16-Sep-22,customer_30,control,False,2513093,651,5920,629,22,0.0008754152751211356,0.025028918547781557,0.025904333822902696,2.355662922144147
16-Sep-22,customer_30,experiment,False,6964296,585,5949,551,34,0.000488204407164773,0.007911783186699703,0.008399987593864478,0.8542141230068337
